index,loc,locAKA,locWB,year,water.type,collector,station,lift,net.type,mesh.mm,mesh.in,spec,sample,fl,fl.thawed,wt,wt.thawed,wt.dressed,sex,mat,gonad.wt,gonad.prsrvd,oto.num,finclip,dnatissue,stomach.contents,stomach.prsvred,muscle.frozen,gillarch.frozen,life.hist,use,age,fecundity,egg.diam,lat,long,depthA,depthB,depth,net.len,net.height,wind.dir,wind.spd,temp.water,temp.air,sky,netset.time,netset.date,netlift.time,netlift.date,lake.zone,tag,remarks,edits
21747,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,182,660,na,3038,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21748,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,183,760,na,3805,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21749,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,184,620,na,2075,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21750,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,185,570,na,2097,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21751,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,186,790,na,3895,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21752,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,187,810,na,4736,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21753,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,188,730,na,3610,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21754,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,189,620,na,2513,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21755,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,190,910,na,6785,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21756,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,191,860,na,6925,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21757,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,192,760,na,4895,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21758,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,193,680,na,3542,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21759,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,194,920,na,6175,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21760,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,195,780,na,4579,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21761,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,196,800,na,6567,na,na,na,na,na,na,1,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21762,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,197,800,na,5492,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21763,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,198,700,na,3433,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21764,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,199,750,na,5085,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
21765,Naulineavik Lake,,PG008,2012,seawater,Pangnirtung Fish Plant,na,na,5,127,5,ARCH,200,740,na,3655,na,na,na,na,na,na,2,Y,N,na,na,na,na,na,P,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13-Aug-12,na,na,,
22366,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-001,570,na,1980,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22367,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-002,610,na,2480,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22368,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-003,590,na,2560,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22369,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-004,620,na,2680,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22370,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-005,680,na,3600,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22371,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-006,640,na,3220,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22372,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-007,590,na,2200,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22373,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-008,700,na,2820,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22374,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-009,600,na,2580,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22375,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-010,570,na,2080,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22376,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-011,700,na,3480,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22377,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-012,600,na,2500,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22378,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-013,660,na,2700,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22379,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-014,690,na,3860,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22380,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-015,550,na,1780,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22381,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-016,590,na,2320,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22382,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-017,650,na,2760,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22383,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-018,630,na,2820,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22384,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-019,680,na,3260,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22385,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-020,610,na,3420,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22386,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-021,650,na,3140,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22387,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-022,600,na,2580,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22388,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-023,600,na,2450,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22389,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-024,550,na,1700,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22390,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-025,630,na,2600,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22391,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-026,590,na,2240,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22392,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-027,710,na,3520,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22393,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-028,570,na,2260,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22394,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-029,630,na,3120,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22395,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-030,650,na,2960,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22396,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-031,650,na,2900,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22397,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-032,650,na,2680,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22398,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-033,620,na,2820,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22399,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-034,650,na,2700,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22400,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-035,660,na,3120,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22401,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-036,580,na,2320,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22402,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-037,600,na,2700,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22403,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-038,640,na,3120,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22404,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-039,600,na,2500,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22405,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-040,640,na,2920,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22406,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-041,590,na,2300,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22407,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-042,670,na,3360,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22408,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-043,640,na,2700,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22409,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-044,610,na,2260,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22410,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-045,570,na,2180,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22411,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-046,660,na,3020,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22412,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-047,610,na,2500,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22413,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-048,590,na,2560,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22414,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-049,580,na,1020,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22415,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-050,630,na,3450,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22416,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-051,610,na,2520,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22417,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-052,600,na,2320,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22418,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-053,640,na,2540,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22419,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-054,600,na,2480,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22420,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-055,600,na,2300,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22421,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-056,640,na,3060,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22422,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-057,560,na,2240,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22423,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-058,590,na,2420,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22424,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-059,580,na,2500,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22425,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-060,600,na,3580,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22426,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-061,670,na,2900,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22427,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-062,580,na,1940,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22428,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-063,600,na,2880,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22429,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-064,690,na,3760,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22430,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-065,530,na,1480,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22431,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-066,660,na,3380,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22432,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-067,600,na,2160,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22433,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-068,630,na,2620,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22434,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-069,580,na,2220,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22435,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-070,650,na,2880,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22436,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-071,600,na,2500,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22437,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-072,600,na,2540,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22438,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-073,600,na,2320,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
22439,Naulineavik Lake,,PG008,2013,freshwater,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,3-074,580,na,2300,na,na,na,na,na,na,na,Y,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31-Jan-13,na,na,,
