ID,No.,sex,day,Season,Time ,MP,ABS,ORD,Weight,AC,Age,Rep,Lact,Obs,Mother,Father,Ecto,Num,fleas,nits,SM,other,Total,Endo,NUM,Gram,eim,EIM,str,STR,asc,ASC,Comm
E325,0,1,160,2015,1100,A,96,109,580,2,3,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E358,1,1,128,2015,1404,A,44,22,510,1,2,3,NA,BB,NA,NA,Mem,4,0,30,0,0,0,MEM,4,0.46,2052,4461,0,0,0,0,NA
E358,0,1,139,2015,1033,A,18,30,510,1,2,3,NA,TH,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E358,0,1,149,2015,1056,A,48,28,520,1,2,3,NA,BB,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E358,0,1,162,2015,950,A,4,38,590,1,2,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E359,1,1,120,2015,1300,A,50,10,240,1,1,2,NA,BB,NA,NA,Mem,0,0,3,60,0,60,MEM,0,0.26,50,192,0,0,0,0,NA
E359,0,1,125,2015,1115,A,14,20,280,1,1,2,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E359,0,1,139,2015,1016,A,45,15,375,1,1,2,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E359,0,1,149,2015,1028,A,43,15,415,1,1,2,NA,TH,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E359,0,1,162,2015,937,A,18,15,490,1,1,2,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E360,0,1,151,2015,1206,A,190,70,520,2,?,NA,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E361,1,1,161,2015,1745,A,106,31,100,1,0,NA,NA,TH,D128,D155,Bab,0,0,0,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E361,0,1,163,2015,1745,A,106,31,100,1,0,NA,NA,TH,D128,D155,NA,NA,NA,NA,NA,NA,NA,BAB,2,0.12,137,1142,0,0,0,0,NA
E372,1,1,119,2015,1351,A,-30,35,345,2,1,2,NA,TH,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E372,0,1,125,2015,1118,A,13,30,400,2,1,3,NA,BB,NA,NA,Mem,6,0,10,2,0,2,MEM,6,0.41,5976,14576,31,76,0,0,NA
E372,0,1,139,2015,1042,A,-20,32,440,2,1,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E372,0,1,149,2015,1101,A,110,34,480,2,1,3,NA,BB,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E372,0,1,162,2015,958,A,-25,36,520,2,1,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E373,1,1,118,2015,1302,A,214,42,275,1,1,2,NA,TH,D321,NA,Mem,0,7,250,18,0,25,MEM,0,0.25,1346,5384,0,0,0,0,NA
E373,0,1,125,2015,1335,A,208,46,330,1,1,2,NA,TH,D321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E373,0,1,137,2015,1034,A,199,47,400,1,1,2,NA,BB,D321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E373,0,1,151,2015,1158,A,182,67,475,1,1,2,NA,TH,D321,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E373,0,1,158,2015,1020,A,206,46,490,1,1,2,NA,TH,D321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E703,1,1,109,2015,1155,A,71,59,400,2,3,3,NA,TH,NA,NA,Prm,2,1,1,0,0,1,PRM,2,0.4,1053,2632,0,0,0,0,NA
E703,0,1,116,2015,1233,A,42,82,470,2,3,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E703,0,1,123,2015,1503,A,97,106,480,2,3,3,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E703,0,1,125,2015,1130,A,35,79,470,2,3,4,NA,BB,NA,NA,Pom,18,0,15,1,0,1,POM,18,0.37,912,2465,0,0,0,0,NA
E703,0,1,139,2015,1211,A,37,78,460,2,3,4,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E703,0,1,163,2015,957,A,35,81,610,2,3,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E704,1,1,113,2015,1506,A,45,85,415,2,3,2,NA,TB,NA,NA,Mem,1,15,73,2,0,17,PRM,1,0.33,3,9,1,3,3,9,NA
E704,0,1,119,2015,1052,A,45,25,440,2,3,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E704,0,1,125,2015,1132,A,32,77,460,2,3,3,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E704,0,1,139,2015,1211,A,34,77,445,2,3,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E704,0,1,149,2015,1129,A,40,81,470,2,3,3,NA,TH,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E704,0,1,162,2015,1012,A,45,59,485,2,3,3,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E706,1,1,107,2015,1154,A,180,90,375,2,2,3,NA,TH,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E706,0,1,109,2015,1053,A,154,79,390,2,2,3,NA,TH,NA,NA,Prm,4,28,12,0,1,28,PRM,4,0.5,1384,2768,0,0,0,0,NA
E706,0,1,116,2015,1635,A,176,85,450,2,2,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E706,0,1,124,2015,1438,A,158,93,480,2,2,4,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E706,0,1,125,2015,1227,A,154,94,490,2,2,4,NA,TH,NA,NA,Pom,20,3,15,0,0,3,POM,20,0.39,3236,8297,0,0,0,0,NA
E706,0,1,137,2015,1128,A,175,116,470,2,2,4,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E706,0,1,151,2015,1046,A,153,90,490,2,2,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E706,0,1,159,2015,1011,A,150,92,575,2,2,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E801,1,2,119,2015,1146,A,173,91,280,1,1,12,2,TH,D111,NA,Fem,2,0,50,0,0,0,FEM,2,0.23,2,9,0,0,0,0,NA
E801,0,2,124,2015,1449,A,172,89,320,1,1,12,2,BB,D111,NA,Fem,7,0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E801,0,2,127,2015,1200,A,169,85,315,1,1,12,2,TB,D111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E801,0,2,137,2015,1106,A,180,7,340,1,1,12,2,TH,D111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E801,0,2,151,2015,1226,A,176,81,370,1,1,12,2,TH,D111,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E801,0,2,159,2015,937,A,189,77,400,1,1,12,2,TH,D111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E804,1,1,126,2015,1227,A,176,84,320,1,1,2,NA,BB,D111,NA,Mem,5,1,40,0,0,1,MEM,5,0.4,22,55,0,0,0,0,NA
E804,0,1,151,2015,1138,A,171,83,450,1,1,2,NA,TH,D111,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E806,1,1,127,2015,1143,A,171,85,320,1,1,2,NA,TB,D360,D139,Mem,5,0,100,0,0,0,MEM,5,0.38,2645,6961,0,0,0,0,NA
E806,0,1,151,2015,1142,A,170,80,410,1,1,2,NA,TH,D360,D139,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E806,0,1,159,2015,939,A,183,76,440,1,1,2,NA,TH,D360,D139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E807,1,2,125,2015,1234,A,163,93,300,1,1,12,2,TH,D360,NA,Fem,5,1,50,1,0,2,FEM,5,0.37,5172,13978,0,0,0,0,NA
E807,0,2,151,2015,1179,A,179,78,345,1,1,12,2,TH,D360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E807,0,2,159,2015,926,A,170,70,370,1,1,12,2,TH,D360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E812,1,2,128,2015,1622,A,128,47,265,1,1,12,2,TB,E295,NA,Fem,4,16,50,0,0,16,FEM,4,0.38,1269,3339,0,0,0,0,NA
E814,1,1,112,2015,1009,A,127,25,260,1,1,2,NA,TB,E295,NA,NA,NA,NA,NA,NA,NA,NA,MEM,2,0.36,23928,66467,11,31,0,0,NA
E814,0,1,113,2015,1000,A,139,29,280,1,1,2,NA,TB,E295,NA,Mem,3,3,50,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E814,0,1,120,2015,1054,A,127,44,350,1,1,2,NA,BB,E295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E814,0,1,125,2015,1040,A,129,46,380,1,1,2,NA,TH,E295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E814,0,1,138,2015,1000,A,124,38,420,1,1,2,NA,BB,E295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E814,0,1,139,2015,1025,A,21,15,440,1,1,2,NA,TH,E295,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E816,1,1,116,2015,1645,A,229,38,270,1,1,2,NA,TB,D695,D155,Mem,13,5,55,4,0,9,MEM,13,0.27,1016,3763,0,0,0,0,NA
E816,0,1,124,2015,1403,A,211,41,340,1,1,2,NA,BB,D628,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E816,0,1,125,2015,1337,A,205,46,320,1,1,2,NA,TH,D628,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E816,0,1,137,2015,1040,A,206,51,375,1,1,2,NA,TH,D628,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E816,0,1,152,2015,1113,A,210,45,415,1,1,2,NA,TH,D628,D155,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E816,0,1,159,2015,930,A,190,70,465,1,1,2,NA,TH,D628,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E817,1,2,128,2015,1553,A,129,39,290,1,1,12,2,TB,D628,D139,Fem,4,21,200,0,0,21,FEM,4,0.46,565470,1229283,0,0,0,0,NA
E817,0,2,138,2015,951,A,123,39,320,1,1,12,2,TB,D628,D139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E817,0,2,150,2015,1018,A,127,55,360,1,1,12,2,BB,D628,D139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E817,0,2,160,2015,946,A,120,35,405,1,1,12,2,TB,D628,D139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E823,1,2,120,2015,1439,A,121,40,285,1,1,12,2,TH,D640,D370,Fem,3,3,150,23,0,26,FEM,3,0.24,64,267,0,0,0,0,NA
E823,0,2,125,2015,1035,A,128,44,340,1,1,12,2,TH,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E823,0,2,138,2015,959,A,124,50,385,1,1,12,2,TH,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E823,0,2,150,2015,1022,A,94,50,420,1,1,12,2,BB,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E823,0,2,159,2015,914,A,140,43,470,1,1,12,2,TH,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E825,1,2,121,2015,1435,A,84,90,280,1,1,12,2,TH,D132,D631,Fem,0,2,300,64,0,66,FEM,0,0.15,3,20,0,0,0,0,NA
E825,0,2,125,2015,1214,A,100,100,300,1,1,12,2,BB,D132,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E825,0,2,139,2015,1151,A,80,89,340,1,1,12,2,TH,D132,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E825,0,2,149,2015,1201,A,80,89,360,1,1,12,2,TH,D132,D631,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E825,0,2,160,2015,1044,A,99,101,420,1,1,12,2,TH,D132,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E826,1,1,114,2015,1212,A,124,51,280,1,1,2,NA,TB,D640,D370,Mem,2,5,100,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E826,0,1,116,2015,1206,A,120,50,290,1,1,2,NA,TB,D640,D370,NA,NA,NA,NA,NA,NA,NA,MEM,4,0.27,0,0,0,0,0,0,NA
E826,0,1,125,2015,1041,A,129,47,355,1,1,2,NA,TH,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E826,0,1,138,2015,810,A,136,24,400,1,1,2,NA,BB,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E826,0,1,150,2015,1012,A,127,55,470,1,1,2,NA,BB,D640,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E826,0,1,160,2015,940,A,122,46,500,1,1,2,NA,TH,D640,D370,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E827,1,2,123,2015,1321,A,71,47,280,1,1,12,2,BB,D074,D631,Fem,0,1,40,30,0,31,FEM,0,0.36,2712,7533,0,0,0,0,NA
E827,0,2,125,2015,1219,A,96,60,300,1,1,12,2,BB,D074,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E827,0,2,138,2015,1005,A,91,62,380,1,1,12,2,BB,D074,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E827,0,2,139,2015,1052,A,73,48,390,1,1,12,2,TH,D074,D631,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E827,0,2,150,2015,1055,A,129,60,440,1,1,12,2,TH,D074,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E827,0,2,160,2015,1017,A,102,56,480,1,1,12,2,TH,D074,D631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,1,2,107,2015,1119,A,240,45,250,1,1,12,2,TH,B764,D381,Emg,1,0,0,0,0,0,EMG,1,0.1,3018,30180,0,0,0,0,NA
E831,0,2,108,2015,1457,A,207,54,250,1,1,12,2,TH,B764,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,111,2015,1548,A,208,54,320,1,1,12,2,TB,B764,D381,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,113,2015,1040,A,230,48,295,1,1,12,2,TH,B764,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,115,2015,1234,A,203,41,305,1,1,13,2,TB,B764,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,118,2015,1258,A,214,42,330,1,1,13,2,TH,B764,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,119,2015,1219,A,234,49,335,1,1,14,2,TH,B764,D381,Pre,-1,3,50,0,0,3,PRE,-1,0.26,280,1077,0,0,0,0,NA
E831,0,2,121,2015,1048,A,233,49,325,1,1,17,2,TH,B764,D381,Post,0,2,0,15,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,125,2015,1325,A,234,47,335,1,1,17,2,TH,B764,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,127,2015,1550,A,250,46,380,1,1,17,2,BB,B764,D381,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.41,1020,2488,0,0,0,0,NA
E831,0,2,137,2015,1045,A,260,43,380,1,1,17,2,TH,B764,D381,Gest,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,152,2015,1035,A,252,49,385,1,1,17,4,TH,B764,D381,Lac,32,0,0,0,0,0,LAC,32,0.64,248160,387750,1,2,0,0,NA
E831,0,2,158,2015,1005,A,252,48,385,1,1,17,4,TH,B764,D381,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E831,0,2,176,2015,1243,A,280,48,410,1,1,17,4,TH,B764,D381,Emb,3,0,0,0,0,0,EMB,3,0.54,1615,2991,0,0,0,0,NA
E832,1,1,117,2015,1139,A,185,89,290,1,1,2,NA,TB,D195,A396,Mem,0,1,100,0,0,1,MEM,0,0.21,186,886,0,0,0,0,NA
E832,0,1,124,2015,1137,A,208,82,380,1,1,2,NA,BB,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E832,0,1,125,2015,1309,A,186,90,370,1,1,2,NA,BB,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E832,0,1,137,2015,1057,A,219,81,410,1,1,2,NA,TB,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E832,0,1,151,2015,1204,A,187,69,465,1,1,2,NA,TH,D195,A396,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E833,1,1,114,2015,1129,A,208,81,240,1,1,2,NA,TB,D195,A396,Mem,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E833,0,1,116,2015,955,A,208,79,265,1,1,2,NA,TB,D195,A396,NA,NA,NA,NA,NA,NA,NA,MEM,1,0.4,210,525,0,0,0,0,NA
E833,0,1,123,2015,1016,A,208,77,350,1,1,2,NA,BB,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E833,0,1,125,2015,1309,A,191,89,380,1,1,2,NA,TH,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E833,0,1,137,2015,1059,A,210,82,395,1,1,2,NA,TH,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E833,0,1,152,2015,1145,A,210,79,470,1,1,2,NA,TH,D195,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E834,1,2,121,2015,1057,A,230,49,285,1,1,12,2,TH,D115,A396,Fem,2,6,20,0,0,6,FEM,2,0.38,4,11,0,0,0,0,NA
E834,0,2,127,2015,1101,A,216,46,320,1,1,12,2,BB,D115,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E834,0,2,137,2015,1035,A,206,51,340,1,1,12,2,TH,D115,A396,Rep,10,4,20,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E834,0,2,152,2015,1118,A,209,49,395,1,1,12,2,TH,D115,A396,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E834,0,2,158,2015,1024,A,206,51,405,1,1,12,2,TH,D115,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E842,1,2,124,2015,1205,A,198,58,310,1,1,12,2,BB,D664,D155,Fem,3,2,20,4,0,6,FEM,3,0.4,324,810,0,0,0,0,NA
E842,0,2,125,2015,1340,A,207,44,280,1,1,12,2,TH,D664,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E842,0,2,151,2015,1230,A,175,83,360,1,1,12,2,TH,D664,D155,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E842,0,2,158,2015,1015,A,211,50,390,1,1,12,2,TH,D664,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E842,0,2,159,2015,916,A,145,45,420,1,1,12,2,TH,D664,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E843,1,2,128,2015,1630,A,129,47,280,1,1,12,2,TB,D060,D370,Fem,4,12,75,1,0,13,FEM,4,0.31,7,23,0,0,0,0,NA
E843,0,2,138,2015,940,A,145,27,310,1,1,12,2,TH,D060,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E843,0,2,150,2015,1026,A,122,50,345,1,1,12,2,TH,D060,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E844,1,1,116,2015,1552,A,125,50,288,1,1,2,NA,TH,D060,D370,Mem,4,6,200,5,0,11,MEM,4,0.22,1188,5400,0,0,5,23,NA
E844,0,1,125,2015,1039,A,128,46,350,1,1,2,NA,TH,D060,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E844,0,1,138,2015,956,A,124,50,390,1,1,2,NA,TH,D060,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E844,0,1,150,2015,1028,A,115,54,460,1,1,2,NA,BB,D060,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E844,0,1,160,2015,944,A,121,48,490,1,1,2,NA,TH,D060,D370,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E846,0,1,111,2015,1142,A,125,83,380,1,1,2,NA,BB,D065,C290,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E846,1,1,113,2015,1424,A,125,89,300,1,1,2,NA,TH,D065,C290,Mem,0,23,750,13,0,36,MEM,0,0.28,369,1318,7,25,0,0,NA
E846,0,1,119,2015,1111,A,97,60,370,1,1,2,NA,TH,D065,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E846,0,1,125,2015,1159,A,85,101,400,1,1,2,NA,TB,D065,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E846,0,1,138,2015,1043,A,120,81,430,1,1,2,NA,TB,D065,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E846,0,1,139,2015,1128,A,100,109,440,1,1,2,NA,TB,D065,C290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E851,1,1,118,2015,1353,A,118,35,210,1,1,2,NA,TH,D198,D045,Mem,0,3,50,117,0,120,MEM,0,0.29,340,1172,0,0,0,0,NA
E851,0,1,125,2015,1026,A,122,128,280,1,1,2,NA,BB,D198,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E851,0,1,138,2015,949,A,123,36,320,1,1,2,NA,BB,D198,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E851,0,1,138,2015,958,A,129,45,320,1,1,2,NA,TB,D198,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E851,0,1,160,2015,937,A,121,28,420,1,1,2,NA,TB,D198,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E851,0,1,160,2015,1023,A,93,70,350,1,1,2,NA,TH,D198,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E851,0,1,162,2015,908,A,95,31,450,1,1,2,NA,TH,D198,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E853,1,2,117,2015,1541,A,21,28,305,1,1,12,2,TB,E296,D370,Fem,4,6,35,0,0,6,FEM,4,0.23,3,13,0,0,0,0,NA
E853,0,2,125,2015,1112,A,17,30,320,1,1,12,2,BB,E296,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E853,0,2,139,2015,1045,A,-25,32,385,1,1,12,2,TH,E296,D370,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
